server:
vishal-kumar@vishal-kumar-Inspiron-15-3525:~/Desktop/PQC_codes/Day wise work/27 june/adaptive_benchmarking$ QC_DISABLE_RATE_LIMIT=1 ./server
[11:31:24.651] High-Performance Asynchronous io_uring PQC Server
  Protocol : ML-KEM-768 + ML-DSA-65 + ChaCha20-Poly1305
  Address  : 0.0.0.0:9877  |  Max clients: 4096

  DSA keygen : 4.892 ms (long-term identity)
  Rate limiting: ENABLED (50 pkts/s, burst 20)
  Crypto workers: 3 threads spawned (pinned to Cores 1-3)
  IPC RX : /tmp/pqc_rx.sock
  IPC TX : /tmp/pqc_tx.sock

╔══════════════════════════════════════════╗
║  PQC Server — Multi-Client Mode          ║
║  Run: ./server_rx  (receiver terminal)   ║
║  Run: ./server_tx  (sender terminal)     ║
╚══════════════════════════════════════════╝

│  68         │  Active  │          618.614  │            5  │            2  │              35.796  │              41.703  │              38.750  │
│  69         │  Active  │          938.771  │            5  │            5  │               5.766  │              49.991  │              22.909  │
│  70         │  Active  │          928.090  │            5  │            4  │               5.643  │              10.647  │               7.810  │
│  71         │  Active  │         1764.195  │            5  │            5  │               6.505  │              39.113  │              14.038  │
│  72         │  Active  │         1106.911  │            5  │            5  │               5.512  │               8.476  │               6.292  │
│  73         │  Active  │         1415.082  │            5  │            5  │               6.303  │              44.303  │              15.347  │
│  74         │  Active  │          618.627  │            5  │            1  │              11.709  │              11.709  │              11.709  │
│  75         │  Active  │         1423.409  │            5  │            5  │               5.833  │              45.513  │              14.485  │
│  76         │  Active  │          927.233  │            5  │            4  │               5.800  │              10.725  │               7.876  │
│  77         │  Active  │         1106.304  │            5  │            5  │               5.554  │               8.359  │               6.289  │
│  78         │  Active  │          876.817  │            5  │            5  │               5.674  │              52.281  │              16.184  │
│  79         │  Active  │         1417.836  │            5  │            5  │               4.978  │              41.672  │              14.009  │
│  80         │  Active  │          876.084  │            5  │            5  │               5.798  │              52.843  │              16.251  │
│  81         │  Active  │         1414.747  │            5  │            5  │               5.576  │              44.348  │              14.753  │
│  82         │  Active  │         1068.078  │            5  │            5  │               5.570  │              41.825  │              14.065  │
│  83         │  Active  │          616.987  │            5  │            2  │              40.569  │              40.972  │              40.771  │
