server:
vishal-kumar@vishal-kumar-Inspiron-15-3525:~/Desktop/PQC_codes/Day wise work/27 june/adaptive_benchmarking$ QC_DISABLE_RATE_LIMIT=1 ./server
[11:30:24.054] High-Performance Asynchronous io_uring PQC Server
  Protocol : ML-KEM-768 + ML-DSA-65 + ChaCha20-Poly1305
  Address  : 0.0.0.0:9877  |  Max clients: 4096

  DSA keygen : 1.710 ms (long-term identity)
  Rate limiting: ENABLED (50 pkts/s, burst 20)
  Crypto workers: 3 threads spawned (pinned to Cores 1-3)
  IPC RX : /tmp/pqc_rx.sock
  IPC TX : /tmp/pqc_tx.sock

╔══════════════════════════════════════════╗
║  PQC Server — Multi-Client Mode          ║
║  Run: ./server_rx  (receiver terminal)   ║
║  Run: ./server_tx  (sender terminal)     ║
╚══════════════════════════════════════════╝

│  79         │  Active  │         3023.812  │            5  │            2  │               7.616  │              22.377  │              14.997  │
│  80         │  Active  │         1854.913  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  81         │  Active  │         3108.499  │            5  │            4  │               0.066  │              28.586  │              12.600  │
│  82         │  Active  │         3051.190  │            5  │            3  │               8.462  │              18.053  │              11.761  │
│  83         │  Active  │         3053.504  │            5  │            3  │               8.233  │              17.913  │              11.803  │
│  84         │  Active  │         1890.864  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  85         │  Active  │         2083.093  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  86         │  Active  │         1850.083  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  87         │  Active  │         3048.845  │            5  │            3  │              12.139  │              22.979  │              15.823  │
│  88         │  Active  │         2748.707  │            5  │            0  │               0.000  │               0.000  │               0.000  │
